FILE_PATH,ATTR,CMD,COMMENT,ENS,FILE,FILE_MODE,HARD_CODE,INCL,SLOC,REQ,SSH,URL,ICP_STATUS
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/wdqs/manifests/logback_config.pp,5,0,0,1,1,1,5,0,14,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/wdqs/manifests/packages.pp,0,0,4,0,0,0,0,1,10,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/wdqs/manifests/service.pp,18,0,4,4,3,2,10,1,65,3,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/wdqs/manifests/updater.pp,11,0,8,2,1,1,9,0,39,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/wikilabels/manifests/db_proxy.pp,2,0,4,1,0,0,0,0,12,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/wikimetrics/manifests/queue.pp,2,0,4,0,0,0,1,0,16,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/wikimetrics/manifests/scheduler.pp,2,0,5,0,0,0,1,0,17,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/wikistats/manifests/web.pp,6,0,1,1,1,1,6,0,28,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/wmflib/types/ensure.pp,0,0,1,0,0,0,1,0,2,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/wmflib/types/ipport.pp,0,0,1,0,0,0,0,0,2,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/wmflib/types/sourceurl.pp,0,0,1,0,0,0,0,0,2,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/yubiauth/manifests/yhsm_aead_sync.pp,3,0,1,0,0,0,3,1,12,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/yubiauth/manifests/yhsm_daemon.pp,7,0,1,0,1,1,6,0,28,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/yubiauth/manifests/yhsm_yubikey_ksm.pp,7,0,1,0,1,1,6,0,23,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/zotero/tests/zotero.pp,0,0,0,0,0,0,0,1,1,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/zuul/manifests/init.pp,4,0,9,1,0,0,2,2,33,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/zuul/manifests/monitoring/merger.pp,6,2,4,0,0,0,6,0,21,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/zuul/manifests/monitoring/server.pp,17,2,8,3,0,0,14,0,43,0,0,1,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/puppet-2018-06/modules/zuul/manifests/server.pp,46,2,30,9,8,6,35,0,144,2,0,3,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/awstats/manifests/init.pp,7,0,4,1,3,0,3,1,29,2,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/backup/manifests/init.pp,10,0,9,3,5,2,7,0,42,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/base/manifests/es.pp,1,0,4,0,1,0,1,0,9,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/base/manifests/mediawiki.pp,1,0,4,1,0,0,0,0,23,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/base/manifests/vcs.pp,1,0,5,1,0,0,0,0,15,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/base/manifests/web1.pp,1,0,4,0,1,0,1,0,9,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/eximconf/manifests/es.pp,2,0,4,0,1,0,1,0,10,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/eximconf/manifests/init.pp,4,0,4,2,1,0,1,0,18,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/eximconf/manifests/web1.pp,2,0,4,0,1,0,1,0,10,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/fcgiwrap/manifests/init.pp,6,0,4,2,0,0,0,0,17,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/hostname/manifests/init.pp,4,0,4,2,1,0,3,0,20,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/kitanonl/manifests/init.pp,3,0,4,0,1,0,1,1,13,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/logrotate/manifests/init.pp,1,0,4,0,1,0,1,0,9,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/memcached/manifests/init.pp,9,0,4,2,1,0,1,0,23,2,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/nginx/manifests/init.pp,11,0,4,3,4,0,5,1,40,2,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/nginx/manifests/sites.pp,4,0,4,0,4,0,4,1,23,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/nginx/manifests/ssl.pp,10,2,4,1,2,0,7,1,44,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/php/manifests/init.pp,8,0,4,2,1,0,3,1,39,2,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/profile/manifests/mwelasticsearch.pp,12,0,4,0,1,0,9,2,38,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/sshd/manifests/init.pp,1,0,4,0,1,0,1,0,9,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/sudo/manifests/init.pp,3,0,4,1,1,1,2,0,14,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/translatewiki-2018-06/puppet/modules/wiki/manifests/init.pp,21,0,18,5,6,0,8,0,79,4,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/manifests/site.pp,8,0,24,2,0,0,9,0,56,0,0,2,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/conf.pp,16,0,38,3,2,2,10,1,88,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/def.pp,3,0,17,2,0,0,0,1,25,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/env.pp,13,0,32,3,2,0,0,0,58,2,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/access_compat.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/actions.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/alias.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/auth_basic.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/authn_file.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/authnz_ldap.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/authz_svn.pp,1,0,2,0,0,0,0,0,8,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/authz_user.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/cgi.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/dav.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/dav_fs.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/expires.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/fastcgi.pp,1,0,2,0,0,0,0,0,8,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/fcgid.pp,1,0,2,0,0,0,0,0,8,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/filter.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/headers.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/passenger.pp,1,0,2,0,0,0,0,0,8,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/perl.pp,1,0,2,0,0,0,0,0,8,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/php.pp,1,0,2,0,0,0,0,0,8,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/proxy.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/proxy_balancer.pp,0,0,2,0,0,0,0,0,6,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/proxy_fcgi.pp,2,0,2,0,0,0,2,0,10,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/proxy_http.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/python.pp,1,0,2,0,0,0,0,0,8,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/rewrite.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/rpaf.pp,1,0,2,0,0,0,0,0,8,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/ssl.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/userdir.pp,0,0,2,0,0,0,0,0,5,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/uwsgi.pp,1,0,2,0,0,0,0,0,8,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/wsgi.pp,1,0,2,0,0,0,0,0,8,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod/wsgi_py3.pp,1,0,2,0,0,0,0,0,8,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/mod_conf.pp,8,2,13,0,0,0,0,1,38,2,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/reverse_proxy.pp,4,0,29,1,0,0,2,1,46,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/site.pp,18,0,34,4,2,1,7,1,71,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apache/manifests/site_conf.pp,6,0,27,1,1,0,4,1,47,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apparmor/manifests/init.pp,15,1,13,1,2,2,11,1,43,2,0,1,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apt/manifests/pin.pp,9,0,29,1,1,1,7,0,49,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apt/manifests/repository.pp,21,1,38,2,2,2,9,0,96,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/apt/manifests/wikimedia_experimental.pp,3,0,4,0,0,0,2,0,11,0,0,1,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/arcanist/manifests/init.pp,9,0,9,0,0,0,4,1,40,0,0,2,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/browsertests/manifests/bundle.pp,3,0,14,0,0,0,1,1,24,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/cassandra/manifests/init.pp,22,0,13,3,4,1,10,0,79,5,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/cgroup/manifests/config.pp,9,0,19,0,0,0,5,1,46,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/cgroup/manifests/init.pp,15,1,4,3,2,2,8,0,39,2,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/citoid/manifests/init.pp,5,0,12,0,0,0,0,0,26,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/contenttranslation/manifests/cxserver.pp,5,0,49,0,0,0,5,0,68,0,0,2,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/contenttranslation/manifests/init.pp,9,0,72,1,0,0,4,3,126,2,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/contenttranslation/manifests/wiki.pp,2,0,24,0,0,0,0,0,36,0,0,2,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/crm/manifests/apache.pp,3,0,4,1,0,0,2,3,15,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/crm/manifests/drupal.pp,49,5,15,4,7,6,22,1,165,11,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/crm/manifests/tools.pp,16,2,9,3,2,2,7,0,68,4,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/env/manifests/alternative.pp,8,2,26,0,0,0,5,0,45,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/env/manifests/init.pp,0,0,5,0,0,0,0,0,7,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/env/manifests/profile_script.pp,4,0,30,1,2,0,3,1,54,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/env/manifests/var.pp,3,0,19,1,1,0,2,0,28,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/eventlogging/manifests/devserver.pp,3,0,2,1,0,0,2,0,19,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/eventlogging/manifests/init.pp,8,1,2,0,0,0,2,0,32,2,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/eventlogging/manifests/service.pp,7,0,27,1,1,0,4,0,62,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/eventschemas/manifests/init.pp,1,0,2,0,0,0,0,0,11,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/git/manifests/clone.pp,39,4,53,1,1,0,9,0,142,2,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/git/manifests/init.pp,4,0,24,2,0,0,5,1,44,0,0,3,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/git/manifests/install.pp,18,2,37,0,0,0,6,0,73,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/haproxy/manifests/site.pp,8,0,27,1,1,1,5,1,46,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/hhvm/manifests/fcgi.pp,4,0,4,1,0,0,1,0,22,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/hhvm/manifests/init.pp,41,0,42,11,8,8,28,2,136,2,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/iegreview/manifests/init.pp,27,0,35,5,2,2,11,3,113,5,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/jade/manifests/extension.pp,0,0,5,0,0,0,0,0,9,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/jade/manifests/init.pp,0,0,4,0,0,0,0,0,7,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/jsduck/manifests/init.pp,2,0,5,1,0,0,2,0,11,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/kartotherian/manifests/init.pp,3,0,4,0,0,0,3,0,13,0,0,1,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/logstash/manifests/conf.pp,5,0,21,1,1,0,3,0,41,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/logstash/manifests/init.pp,31,0,18,6,3,2,14,0,83,5,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/logstash/manifests/input/gelf.pp,4,0,16,1,0,0,3,0,28,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/logstash/manifests/input/json.pp,4,0,16,1,0,0,3,0,28,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/logstash/manifests/input/syslog.pp,4,0,16,1,0,0,3,0,28,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/logstash/manifests/input/udp.pp,5,0,19,1,0,0,6,0,33,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/logstash/manifests/plugin.pp,8,2,10,0,0,0,0,0,35,2,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mathoid/manifests/init.pp,9,0,31,0,0,0,0,0,58,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/apache.pp,13,0,9,5,3,0,4,8,55,3,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/composer/require.pp,7,0,42,0,1,0,6,0,59,0,0,1,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/extension.pp,32,0,113,1,0,0,8,1,199,3,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/extension/browsertests.pp,4,0,10,0,0,0,2,0,23,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/extension/scribunto.pp,3,0,2,0,0,0,3,0,9,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/extension/wikidiff2.pp,3,0,2,0,0,0,3,0,9,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/group.pp,3,0,15,1,0,0,1,0,29,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/import/dump.pp,5,1,28,0,0,0,2,0,45,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/import/text.pp,7,1,37,0,1,0,1,0,75,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/import/url.pp,10,1,49,0,0,0,4,0,91,1,0,1,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/jobrunner.pp,33,0,19,2,4,4,18,0,99,2,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/langwiki.pp,2,0,13,0,0,0,0,0,27,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/multiwiki.pp,102,0,50,27,26,17,49,0,272,1,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/mwrepl.pp,4,0,13,0,1,1,4,0,24,0,0,0,NEUTRAL
/Users/arahman/PRIOR_NCSU/SECU_REPOS/wiki-pupp/vagrant-2018-06/puppet/modules/mediawiki/manifests/ready_service.pp,7,0,16,2,1,1,6,1,32,1,0,0,NEUTRAL
